customer_id,first_name,last_name,customer_city,customer_country,birthdate,marital_status,yearly_income,gender,total_children,education,acct_open_date,member_card,occupation,homeowner
206,Beverly,Cardoza,Sedro Woolley,USA,8/23/1979,S,$50K - $70K,F,3,Bachelors Degree,12/3/1992,Bronze,Management,Y
207,Mary,Hall,La Jolla,USA,12/20/1938,S,$70K - $90K,M,2,Graduate Degree,6/19/1992,Bronze,Professional,N
208,Rachel,Minarick,Woodburn,USA,6/17/1916,M,$130K - $150K,F,2,Partial College,2/12/1990,Golden,Professional,Y
209,Dorine,Los Olmos,Imperial Beach,USA,4/8/1925,S,$70K - $90K,M,2,Bachelors Degree,8/6/1993,Bronze,Professional,N
210,Dave,Garner,Burnaby,Canada,10/9/1911,M,$70K - $90K,F,1,Graduate Degree,2/10/1993,Normal,Management,N
211,Lois,Leong,Santa Anita,Mexico,5/24/1938,M,$10K - $30K,M,3,Partial High School,2/7/1993,Normal,Skilled Manual,Y
212,Larasa,Tate,Novato,USA,5/4/1971,M,$10K - $30K,M,4,Partial High School,11/26/1990,Normal,Manual,Y
213,David,Watson,Woodland Hills,USA,12/19/1915,S,$30K - $50K,F,3,High School Degree,11/22/1994,Bronze,Manual,Y
214,James,Frank,Ladner,Canada,5/24/1950,M,$30K - $50K,M,1,High School Degree,3/4/1992,Bronze,Manual,Y
215,Alfredo,Wood,National City,USA,6/14/1919,M,$50K - $70K,M,5,Partial College,12/25/1993,Bronze,Professional,Y
216,Dorothy,Baird,Olympia,USA,7/21/1924,S,$70K - $90K,F,2,High School Degree,9/7/1994,Bronze,Professional,N
217,George,Jans,Woodburn,USA,4/18/1925,S,$50K - $70K,M,5,Partial College,3/6/1994,Bronze,Skilled Manual,Y
218,Bernadine,Garrison,Santa Anita,Mexico,6/2/1939,S,$70K - $90K,M,2,Bachelors Degree,5/20/1991,Bronze,Professional,Y
219,Sam,Zeller,Bellflower,USA,9/10/1977,M,$30K - $50K,M,2,High School Degree,12/10/1992,Bronze,Skilled Manual,Y
220,Dorothy,Ace,Torrance,USA,1/16/1955,M,$50K - $70K,F,2,Bachelors Degree,2/27/1990,Bronze,Management,Y
221,Adria,Trujillo,Lynnwood,USA,8/8/1922,M,$30K - $50K,F,2,Partial College,10/17/1990,Bronze,Skilled Manual,Y
222,Bunny,McCown,Lemon Grove,USA,5/12/1972,S,$90K - $110K,F,0,High School Degree,9/8/1990,Bronze,Professional,N
223,Nancy,Miller,Sooke,Canada,5/6/1963,M,$10K - $30K,F,1,Partial High School,4/22/1991,Normal,Manual,N
224,Wanda,Hollar,La Cruz,Mexico,8/27/1973,M,$10K - $30K,F,3,Partial High School,8/12/1992,Golden,Skilled Manual,Y
225,Barbara,Wallin,Beaverton,USA,5/26/1956,S,$30K - $50K,M,5,High School Degree,4/11/1993,Bronze,Manual,N
226,Michael,Bruha,W. Linn,USA,8/25/1974,S,$90K - $110K,F,2,Graduate Degree,9/24/1992,Bronze,Professional,Y
227,Michael,Suggs,Burbank,USA,10/10/1963,S,$30K - $50K,F,3,High School Degree,5/18/1994,Bronze,Manual,Y
228,Kenneth,Turner,El Cajon,USA,6/14/1958,M,$90K - $110K,F,3,High School Degree,10/7/1993,Normal,Professional,Y
229,Lois,Griffin,Renton,USA,2/10/1946,M,$70K - $90K,F,1,Graduate Degree,7/28/1990,Bronze,Management,Y
230,Robert,Guardamondo,Bellingham,USA,2/13/1943,M,$10K - $30K,M,2,Partial High School,7/7/1991,Normal,Manual,Y
231,Bryan,West,Oak Bay,Canada,10/27/1944,M,$30K - $50K,F,5,Partial College,4/8/1994,Bronze,Clerical,Y
232,Vicki,Welsh,Ladner,Canada,8/4/1911,M,$110K - $130K,F,1,Bachelors Degree,8/13/1990,Silver,Management,Y
233,Harvey,McCollum,Sedro Woolley,USA,2/23/1974,M,$130K - $150K,M,3,High School Degree,10/9/1992,Bronze,Professional,N
234,Mary,Cramer,La Mesa,USA,9/20/1938,M,$10K - $30K,M,3,Partial High School,8/20/1991,Normal,Manual,Y
235,Linda,Fike,W. Linn,USA,11/12/1920,M,$70K - $90K,M,2,Bachelors Degree,3/21/1993,Silver,Professional,N
236,Sam,Adair,Oregon City,USA,11/15/1930,S,$10K - $30K,M,1,Partial High School,2/9/1993,Normal,Skilled Manual,N
237,Jerry,Kolosso,Royal Oak,Canada,6/15/1941,M,$70K - $90K,M,0,Bachelors Degree,9/7/1991,Bronze,Management,N
238,Todd,Carpenter,Milwaukie,USA,10/17/1954,M,$10K - $30K,F,1,Partial High School,2/11/1993,Normal,Manual,Y
239,Lisa,Watkins,Concord,USA,7/8/1976,M,$110K - $130K,M,1,Graduate Degree,7/6/1992,Bronze,Professional,Y
240,Kevin,Barrera,Glendale,USA,9/10/1960,M,$30K - $50K,M,2,Partial High School,7/20/1990,Bronze,Skilled Manual,N
241,Maria,Price,San Andres,Mexico,10/23/1963,M,$90K - $110K,M,4,High School Degree,9/20/1994,Golden,Professional,Y
242,Flossie,Rosemont,San Andres,Mexico,2/2/1955,S,$10K - $30K,M,1,Partial High School,10/3/1994,Normal,Manual,Y
243,Betty,McMenama,Burnaby,Canada,4/22/1918,S,$30K - $50K,M,1,High School Degree,3/21/1994,Silver,Manual,Y
244,Max,Lyons,Merida,Mexico,7/24/1945,M,$50K - $70K,F,3,Bachelors Degree,1/2/1990,Golden,Professional,N
245,Christine,Sandy Kurtz,Vancouver,Canada,7/6/1953,M,$130K - $150K,M,5,High School Degree,6/20/1993,Golden,Professional,N
246,Rita,Santry,Lincoln Acres,USA,8/18/1924,S,$30K - $50K,M,4,High School Degree,5/7/1992,Bronze,Manual,Y
247,Catherine,Quigle,Tlaxiaco,Mexico,12/2/1957,S,$50K - $70K,F,1,Bachelors Degree,9/6/1993,Bronze,Professional,N
248,Patricia,Christensen,Tixapan,Mexico,6/3/1956,S,$30K - $50K,M,1,Partial College,3/19/1992,Bronze,Clerical,N
249,Anne,Mercurio,Richmond,Canada,8/20/1911,S,$10K - $30K,F,1,Partial High School,1/12/1992,Normal,Manual,Y
250,Louis,McGrath,Lake Oswego,USA,3/25/1919,S,$30K - $50K,M,1,High School Degree,6/20/1993,Normal,Manual,Y
251,Rachael,Wright,La Mesa,USA,5/22/1975,S,$30K - $50K,F,3,High School Degree,9/16/1990,Bronze,Skilled Manual,N
252,Richard,Skuce,Chula Vista,USA,6/3/1963,M,$30K - $50K,M,1,High School Degree,4/28/1992,Bronze,Skilled Manual,Y
253,George,Coleman,Daly City,USA,6/16/1924,S,$130K - $150K,F,4,Partial High School,8/25/1991,Silver,Professional,Y
254,Lois,Barnes,Metchosin,Canada,10/26/1911,S,$10K - $30K,M,4,Partial High School,11/11/1991,Normal,Skilled Manual,N
255,Jacky,Camille,Torrance,USA,3/15/1965,S,$30K - $50K,M,2,High School Degree,1/3/1992,Bronze,Manual,Y
256,Michelle,Allenbach,Haney,Canada,1/15/1911,M,$10K - $30K,M,2,Partial High School,9/15/1992,Normal,Manual,Y
257,Franklin,Smith,National City,USA,2/8/1958,M,$30K - $50K,F,3,High School Degree,7/12/1993,Silver,Manual,Y
258,John,Minker,Coronado,USA,1/12/1912,S,$30K - $50K,M,2,High School Degree,6/19/1991,Bronze,Manual,Y
259,Sarah,Jimenez,Cliffside,Canada,11/2/1977,M,$10K - $30K,M,2,Partial High School,8/18/1993,Normal,Manual,N
260,Darwin,Malaby,W. Linn,USA,11/2/1966,M,$50K - $70K,M,5,Bachelors Degree,7/2/1992,Golden,Management,N
261,Pamela,Caldwell,Spring Valley,USA,10/19/1948,S,$130K - $150K,M,4,Partial High School,11/1/1994,Bronze,Professional,Y
262,Roger,Tinder,Westminster,Canada,4/16/1939,S,$70K - $90K,F,4,Bachelors Degree,11/21/1991,Bronze,Professional,N
263,Joseph,Kropff,Guadalajara,Mexico,8/9/1946,M,$10K - $30K,F,0,Partial High School,1/17/1994,Normal,Skilled Manual,N
264,Mimi,Worsham,Sedro Woolley,USA,2/18/1919,S,$10K - $30K,F,0,Partial High School,2/27/1991,Normal,Manual,N
265,Ruth,Bernal,Lake Oswego,USA,11/5/1976,S,$10K - $30K,F,4,Partial High School,8/17/1993,Normal,Skilled Manual,N
266,Yolanda,Zimmerman,Cliffside,Canada,2/8/1946,S,$10K - $30K,M,2,Partial High School,2/7/1992,Bronze,Manual,N
267,Sandra,Evans,Altadena,USA,11/2/1964,S,$130K - $150K,F,3,Graduate Degree,1/26/1991,Bronze,Professional,Y
268,Virginia,Bowman,San Gabriel,USA,4/27/1968,M,$30K - $50K,M,0,High School Degree,4/9/1991,Bronze,Skilled Manual,Y
269,Mary,Coleman,Novato,USA,4/21/1973,M,$10K - $30K,F,2,Partial High School,7/12/1993,Normal,Manual,N
270,Kevin,Chrisulis,San Diego,USA,1/17/1980,S,$70K - $90K,M,0,Bachelors Degree,7/22/1991,Bronze,Management,N
271,Lee,Whitcomb,Ladner,Canada,5/14/1938,S,$10K - $30K,M,2,Partial High School,5/12/1990,Normal,Manual,Y
272,Brian,Turcios,Hidalgo,Mexico,10/11/1916,S,$30K - $50K,F,0,High School Degree,9/21/1991,Bronze,Skilled Manual,N
273,Jennifer,Confetti,Long Beach,USA,8/2/1925,S,$30K - $50K,F,1,High School Degree,7/27/1991,Bronze,Manual,Y
274,Geneva,Takemura,Albany,USA,3/3/1911,S,$30K - $50K,M,4,High School Degree,1/4/1991,Golden,Skilled Manual,N
275,Lynn,Campbell,Torrance,USA,1/2/1950,M,$30K - $50K,F,2,High School Degree,11/28/1991,Bronze,Skilled Manual,Y
276,Nina,Smith,Ballard,USA,9/25/1971,M,$110K - $130K,M,3,Bachelors Degree,7/9/1991,Bronze,Professional,Y
277,Darrell,Vuong,Bellingham,USA,5/15/1959,S,$50K - $70K,M,2,Bachelors Degree,7/5/1991,Bronze,Management,Y
278,Eric,Abbott,Edmonds,USA,9/21/1924,M,$10K - $30K,F,0,Partial High School,10/14/1993,Normal,Manual,Y
279,Doris,Liff,Cliffside,Canada,10/10/1962,S,$110K - $130K,F,3,Partial High School,11/18/1991,Golden,Management,Y
280,John,Steinberg,Lebanon,USA,11/17/1968,S,$50K - $70K,F,1,High School Degree,8/26/1993,Silver,Manual,N
281,Jerry,Megel,Bellflower,USA,8/12/1929,S,$50K - $70K,F,0,Bachelors Degree,4/18/1991,Bronze,Management,N
282,John,Styles,Spring Valley,USA,8/12/1931,S,$50K - $70K,F,3,Bachelors Degree,3/21/1992,Silver,Professional,N
283,Shirley,Head,Novato,USA,2/3/1911,S,$50K - $70K,M,3,Partial College,2/22/1994,Bronze,Skilled Manual,N
284,James,Story,San Carlos,USA,3/26/1947,S,$10K - $30K,F,2,Partial High School,12/2/1991,Normal,Skilled Manual,N
285,Jean,Boone,Woodland Hills,USA,9/17/1913,M,$30K - $50K,F,3,Partial College,11/2/1992,Golden,Clerical,N
286,Ralph,Mccoy,Camacho,Mexico,6/22/1964,S,$110K - $130K,F,1,Bachelors Degree,8/10/1991,Golden,Professional,N
287,Anne,Tuck,Arcadia,USA,6/15/1955,M,$50K - $70K,F,0,Bachelors Degree,5/7/1993,Golden,Professional,Y
288,Joy,Sincich,Downey,USA,12/21/1976,M,$30K - $50K,F,3,High School Degree,9/24/1993,Normal,Manual,Y
289,Bertha,Jameson,Los Angeles,USA,6/9/1948,S,$30K - $50K,F,3,High School Degree,11/16/1994,Bronze,Manual,N
290,Charles,Sanchez,Everett,USA,9/7/1966,S,$130K - $150K,M,4,High School Degree,5/4/1991,Bronze,Management,Y
291,Wanda,Parks,N. Vancouver,Canada,3/3/1967,S,$90K - $110K,M,1,High School Degree,12/25/1993,Bronze,Professional,Y
292,Nathan,Vij,Daly City,USA,10/8/1962,M,$70K - $90K,M,0,Bachelors Degree,3/3/1991,Bronze,Professional,N
293,Corinne,Zugschwert,Walla Walla,USA,3/20/1938,M,$30K - $50K,M,4,High School Degree,3/8/1993,Golden,Manual,Y
294,Michelle,Adams,Imperial Beach,USA,4/23/1935,S,$30K - $50K,F,0,High School Degree,3/14/1993,Bronze,Manual,N
295,Donahue,Steen,Richmond,USA,5/17/1951,S,$150K +,M,3,Partial College,11/16/1992,Silver,Professional,Y
296,John,Baker,Los Angeles,USA,3/21/1919,M,$130K - $150K,F,5,Partial High School,4/20/1993,Golden,Professional,Y
297,Keith,Pearl,Newton,Canada,8/14/1912,M,$30K - $50K,F,5,High School Degree,6/16/1991,Bronze,Manual,Y
298,Sarah,Roundtree,Merida,Mexico,7/21/1958,M,$50K - $70K,F,2,Bachelors Degree,4/27/1990,Bronze,Professional,Y
299,Lawrence,Bollin,Ladner,Canada,9/10/1970,M,$130K - $150K,F,0,Graduate Degree,2/12/1993,Bronze,Management,Y
300,Fred,Hopkins,Port Hammond,Canada,9/14/1910,M,$30K - $50K,M,1,High School Degree,12/26/1992,Bronze,Manual,Y
301,Caroline,Vicknair,Coronado,USA,1/3/1978,M,$30K - $50K,F,5,High School Degree,5/13/1990,Golden,Skilled Manual,N
302,Nancy,McPhearson,Marysville,USA,6/4/1921,S,$30K - $50K,F,1,Partial High School,12/2/1992,Bronze,Skilled Manual,N
303,Anna,Albright,Fremont,USA,2/22/1944,M,$30K - $50K,M,0,High School Degree,6/24/1992,Bronze,Skilled Manual,Y
304,Phyllis,Thomas,Albany,USA,4/25/1927,M,$90K - $110K,M,1,Bachelors Degree,6/11/1990,Normal,Management,Y
305,Tina,Perko,Langley,Canada,6/10/1931,S,$70K - $90K,F,4,Partial High School,5/27/1993,Bronze,Professional,N
306,Jane,McCarty,Langley,Canada,8/17/1923,M,$50K - $70K,M,4,Bachelors Degree,6/10/1993,Bronze,Professional,Y
307,Scot,Bent,Sedro Woolley,USA,10/10/1956,S,$130K - $150K,F,5,Bachelors Degree,1/12/1993,Bronze,Professional,N
308,Pat,Chambers,Burlingame,USA,3/12/1913,M,$130K - $150K,F,4,High School Degree,4/25/1990,Bronze,Professional,Y
309,Stanley,Bellifa,Sooke,Canada,6/5/1933,S,$110K - $130K,M,0,High School Degree,10/13/1993,Bronze,Management,N
310,Samuel,Johnson,San Andres,Mexico,3/5/1962,S,$50K - $70K,F,1,Bachelors Degree,9/28/1992,Bronze,Professional,Y
311,Janice,Vrins,Pomona,USA,7/19/1965,S,$30K - $50K,M,3,High School Degree,3/27/1993,Bronze,Manual,Y
312,Christinia,Mcdonald,Downey,USA,5/4/1976,M,$30K - $50K,M,3,Partial High School,4/1/1992,Bronze,Skilled Manual,Y
313,Ole,Weldon,Palo Alto,USA,6/21/1931,S,$30K - $50K,M,3,High School Degree,5/5/1992,Bronze,Manual,N
314,Ruth,Choin,Everett,USA,9/15/1927,S,$30K - $50K,F,3,Partial High School,11/14/1993,Bronze,Skilled Manual,Y
315,Sharon,Crow,Acapulco,Mexico,11/12/1913,M,$30K - $50K,M,5,Partial High School,3/9/1990,Silver,Manual,Y
316,Robert,Avalos,Tlaxiaco,Mexico,7/13/1955,M,$50K - $70K,M,3,Partial College,8/21/1992,Bronze,Professional,Y
317,Eric,Jacobsen,Redmond,USA,7/26/1915,M,$150K +,M,0,High School Degree,1/16/1992,Golden,Management,Y
318,Pamela,Castro,Haney,Canada,11/9/1972,M,$10K - $30K,F,2,Partial High School,7/16/1991,Normal,Manual,Y
319,Sylvia,Caldwell,Burien,USA,4/24/1957,M,$70K - $90K,F,0,Bachelors Degree,9/8/1992,Bronze,Management,N
320,Russell,Reed,Mexico City,Mexico,2/24/1972,M,$130K - $150K,F,0,Graduate Degree,5/19/1993,Bronze,Professional,Y
321,Victor,Kelley,Merida,Mexico,3/18/1950,S,$90K - $110K,M,2,Bachelors Degree,4/17/1994,Bronze,Professional,Y
322,Damon,Taylor,Hidalgo,Mexico,2/22/1974,S,$10K - $30K,M,1,Partial High School,2/24/1992,Normal,Skilled Manual,Y
323,Rebecca,Robinson,Lemon Grove,USA,12/12/1969,M,$30K - $50K,F,4,Partial College,4/23/1994,Golden,Skilled Manual,Y
324,Andrea,Thomsen,Ladner,Canada,12/11/1958,S,$30K - $50K,M,2,Partial College,3/7/1993,Bronze,Clerical,N
325,Douglas,Baldwin,Burien,USA,11/1/1940,M,$10K - $30K,F,2,High School Degree,7/6/1990,Normal,Manual,Y
326,Ian,Yuhasz,Anacortes,USA,8/10/1943,S,$30K - $50K,F,2,Partial High School,11/7/1990,Bronze,Skilled Manual,Y
327,Jovita,Carmody,Royal Oak,Canada,9/18/1938,M,$50K - $70K,F,1,Bachelors Degree,8/24/1993,Normal,Professional,Y
328,Lynn,Gonzales,Oregon City,USA,3/1/1911,S,$70K - $90K,M,3,Bachelors Degree,9/7/1994,Bronze,Professional,N
329,Phyllis,Allen,San Gabriel,USA,12/15/1968,S,$30K - $50K,F,2,Partial College,4/25/1991,Bronze,Manual,N
330,Johnny,Caprio,Westminster,Canada,3/17/1938,S,$10K - $30K,F,0,Partial High School,9/14/1991,Normal,Manual,Y
331,Lanna,Slaven,Mill Valley,USA,2/12/1956,S,$30K - $50K,M,1,High School Degree,8/7/1994,Bronze,Manual,Y
332,Fred,Ortiz,Palo Alto,USA,6/10/1960,M,$30K - $50K,M,3,Partial College,11/16/1993,Normal,Manual,Y
333,John,Beaver,Newport Beach,USA,5/4/1964,S,$70K - $90K,F,4,Graduate Degree,11/8/1992,Bronze,Professional,N
334,Albert,Rhodes,Orizaba,Mexico,5/11/1913,S,$70K - $90K,F,4,High School Degree,11/19/1993,Bronze,Professional,N
335,Scott,Kaffer,Tacoma,USA,6/24/1930,S,$30K - $50K,F,5,High School Degree,11/19/1993,Bronze,Skilled Manual,N
336,Jennifer,Bales,Bellflower,USA,9/12/1935,M,$10K - $30K,M,3,Partial High School,8/14/1990,Silver,Manual,Y
337,Louis,Stotka,Santa Anita,Mexico,3/19/1933,M,$10K - $30K,F,1,Partial High School,2/8/1993,Normal,Manual,Y
338,Sandra,Maynard,Bellingham,USA,2/4/1931,M,$10K - $30K,M,3,Partial High School,11/24/1994,Normal,Manual,Y
339,Gracia,Tuell,Langley,Canada,8/19/1958,S,$130K - $150K,F,2,Graduate Degree,10/20/1994,Bronze,Management,Y
340,Timothy,Burnett,Acapulco,Mexico,7/26/1921,M,$150K +,F,2,Bachelors Degree,5/1/1990,Golden,Management,Y
341,James,Haugh,Olympia,USA,3/14/1935,M,$10K - $30K,M,1,Partial High School,5/25/1994,Bronze,Skilled Manual,Y
342,Paula,Moberly,La Mesa,USA,7/20/1970,M,$30K - $50K,F,3,High School Degree,9/7/1992,Golden,Skilled Manual,Y
343,Eric,Meyer,Colma,USA,8/9/1939,M,$150K +,F,2,Bachelors Degree,6/27/1993,Silver,Professional,Y
344,Gloria,Orona,Santa Anita,Mexico,6/5/1932,S,$130K - $150K,M,1,Partial High School,6/18/1992,Bronze,Management,Y
345,Ruth,Warmack,Burnaby,Canada,4/27/1963,M,$30K - $50K,F,2,High School Degree,12/17/1992,Bronze,Skilled Manual,Y
346,Joanna,Wall,Salem,USA,3/27/1965,M,$30K - $50K,M,0,High School Degree,9/5/1993,Silver,Manual,Y
347,Sabria,Appelbaum,Bellingham,USA,9/19/1945,S,$10K - $30K,F,4,Partial High School,8/7/1990,Normal,Manual,N
348,Jeffrey,Kung,Sedro Woolley,USA,12/25/1923,M,$130K - $150K,M,0,High School Degree,7/13/1991,Bronze,Professional,Y
349,Gloria,Wilson,Guadalajara,Mexico,8/16/1959,S,$110K - $130K,F,1,Partial High School,7/14/1992,Bronze,Professional,Y
350,Phyllis,Tuffield,Long Beach,USA,2/10/1928,S,$150K +,F,2,Bachelors Degree,3/21/1992,Silver,Professional,Y
351,Patricia,Ping,Tlaxiaco,Mexico,2/4/1919,M,$90K - $110K,M,3,Partial High School,11/19/1993,Bronze,Professional,Y
352,David,Shepard,W. Linn,USA,7/9/1940,M,$70K - $90K,F,1,High School Degree,1/25/1993,Normal,Management,Y
353,James,Bailey,Richmond,Canada,1/24/1912,M,$10K - $30K,F,5,Partial High School,7/27/1990,Normal,Manual,Y
354,Susan,Chestnut,Yakima,USA,7/6/1942,M,$150K +,F,2,Partial High School,12/13/1993,Golden,Management,Y
355,Delia,Toone,Bremerton,USA,9/18/1931,S,$10K - $30K,F,1,Partial High School,2/5/1990,Normal,Manual,N
356,Thomas,Armstrong,Mill Valley,USA,6/23/1926,S,$30K - $50K,F,1,High School Degree,5/10/1993,Bronze,Skilled Manual,N
357,Mary,Billstrom,Ladner,Canada,9/8/1972,M,$110K - $130K,M,3,Partial High School,1/4/1994,Bronze,Professional,Y
358,Robert,Stotka,Sooke,Canada,10/11/1969,M,$30K - $50K,F,4,Partial High School,4/21/1991,Golden,Manual,Y
359,Danielle,Johnson,Imperial Beach,USA,10/9/1912,M,$70K - $90K,F,2,Bachelors Degree,9/11/1993,Bronze,Professional,Y
360,Bonnie,Lepro,La Mesa,USA,8/13/1949,M,$30K - $50K,M,4,Partial High School,6/27/1991,Bronze,Manual,Y
361,Carol,Elliott,Milwaukie,USA,9/24/1967,S,$50K - $70K,F,0,Bachelors Degree,8/23/1993,Bronze,Professional,Y
362,Shanay,Steelman,Shawnee,Canada,8/5/1942,M,$10K - $30K,F,2,Partial High School,6/7/1992,Normal,Manual,Y
363,Frances,Adams,San Gabriel,USA,10/21/1954,M,$130K - $150K,F,4,Partial College,12/5/1991,Bronze,Professional,Y
364,Alma,Poorbaugh,Glendale,USA,10/24/1965,M,$50K - $70K,F,4,Partial High School,4/8/1991,Silver,Skilled Manual,Y
365,Neal,Hasty,Burlingame,USA,2/13/1963,S,$50K - $70K,F,2,Bachelors Degree,11/6/1993,Bronze,Professional,N
366,Steven,Betsekas,National City,USA,7/15/1976,S,$130K - $150K,M,2,High School Degree,7/22/1992,Bronze,Professional,Y
367,Arvid,Ziegler,Port Hammond,Canada,3/6/1928,S,$50K - $70K,F,2,Bachelors Degree,12/16/1991,Bronze,Professional,Y
368,Ann,Weyerhaeuser,Shawnee,Canada,5/9/1912,S,$90K - $110K,F,3,Graduate Degree,12/3/1993,Bronze,Professional,Y
369,Dorothy,Robinson,Altadena,USA,10/5/1927,M,$30K - $50K,F,1,Partial High School,11/19/1992,Bronze,Manual,Y
370,June,Brunner,Santa Monica,USA,9/27/1977,M,$30K - $50K,M,2,High School Degree,1/2/1992,Bronze,Manual,Y
371,Judith,Frazier,Berkeley,USA,11/21/1941,M,$90K - $110K,M,2,High School Degree,7/4/1993,Bronze,Professional,Y
372,Michelle,Rector,Bellingham,USA,4/23/1967,M,$10K - $30K,M,1,Partial High School,7/7/1993,Bronze,Manual,Y
373,Mari,Caldwell,Corvallis,USA,7/16/1917,S,$10K - $30K,F,2,Partial High School,8/6/1992,Normal,Manual,N
374,Linda,Gonzales,Lynnwood,USA,4/16/1946,M,$30K - $50K,F,4,Partial College,8/21/1991,Bronze,Professional,Y
375,Alan,Monitor,Newton,Canada,11/11/1921,S,$30K - $50K,F,1,Partial College,9/9/1991,Bronze,Professional,Y
376,Elsie,Lewin,Lake Oswego,USA,6/12/1920,S,$50K - $70K,M,2,Bachelors Degree,2/21/1990,Normal,Professional,N
377,Bev,Desalvo,Beverly Hills,USA,7/2/1946,M,$70K - $90K,F,2,High School Degree,12/15/1990,Bronze,Professional,Y
378,Oscar,Alpuerto,Spokane,USA,7/15/1969,S,$30K - $50K,M,1,Partial College,9/7/1992,Silver,Manual,Y
379,Cecelia,Marshall,Fremont,USA,6/28/1943,S,$10K - $30K,M,4,Partial High School,1/2/1993,Normal,Skilled Manual,Y
380,Gabriel,Bockenkamp,Berkeley,USA,2/2/1916,S,$10K - $30K,M,2,Partial High School,7/14/1991,Normal,Skilled Manual,Y
381,Alice,Kesterson,Glendale,USA,5/26/1958,M,$10K - $30K,F,4,Partial High School,11/9/1991,Bronze,Skilled Manual,Y
382,J. Phillip,Alexander,Richmond,Canada,6/25/1933,M,$30K - $50K,M,4,High School Degree,11/12/1990,Golden,Manual,Y
383,R. Morgan,Mendoza,Novato,USA,10/13/1917,M,$30K - $50K,M,3,High School Degree,4/27/1992,Bronze,Skilled Manual,Y
384,Pam,Herrick,Anacortes,USA,9/13/1933,S,$10K - $30K,M,3,Partial High School,11/11/1992,Normal,Skilled Manual,N
385,James,McCoy,Langford,Canada,10/6/1910,M,$50K - $70K,F,4,Bachelors Degree,10/9/1993,Golden,Management,Y
386,Rossane,Thoreson,Langford,Canada,8/10/1934,M,$50K - $70K,F,3,Bachelors Degree,8/15/1991,Bronze,Professional,Y
387,Victoria,Snowden,Walla Walla,USA,7/28/1930,M,$30K - $50K,M,2,High School Degree,10/15/1993,Bronze,Skilled Manual,N
388,Donald,Blanton,Arcadia,USA,7/27/1918,S,$50K - $70K,F,4,Bachelors Degree,9/26/1992,Bronze,Professional,N
389,Cornett,Gibbens,Santa Fe,Mexico,7/17/1970,M,$50K - $70K,M,0,Bachelors Degree,10/14/1993,Bronze,Professional,Y
390,Paul,Alcorn,Fremont,USA,3/26/1973,S,$30K - $50K,M,3,High School Degree,6/26/1994,Bronze,Manual,N
391,Virginia,Miller,Bellflower,USA,7/18/1980,S,$30K - $50K,M,4,Bachelors Degree,7/22/1992,Bronze,Professional,Y
392,Henry,Campen,Salem,USA,9/17/1941,M,$30K - $50K,F,0,Partial College,2/2/1993,Bronze,Management,Y
393,Connie,Coffman,San Diego,USA,7/3/1929,M,$10K - $30K,M,5,Partial High School,11/4/1991,Normal,Skilled Manual,Y
394,Jared,Bustamante,Concord,USA,2/17/1910,S,$30K - $50K,M,2,High School Degree,2/9/1990,Bronze,Manual,N
395,Carla,Eldridge,San Diego,USA,8/3/1956,M,$70K - $90K,F,4,Bachelors Degree,4/13/1994,Golden,Professional,Y
396,Barbara,Sipsy,National City,USA,4/12/1973,M,$30K - $50K,F,0,Partial College,7/22/1993,Bronze,Management,N
397,Dorothy,Weimer,San Andres,Mexico,11/22/1965,M,$30K - $50K,M,2,High School Degree,7/15/1991,Bronze,Skilled Manual,Y
398,Richard,Irwin,Lebanon,USA,11/2/1914,S,$10K - $30K,M,0,Partial High School,7/25/1993,Normal,Manual,Y
399,Alma,Son,Burbank,USA,12/15/1930,M,$50K - $70K,M,3,Bachelors Degree,7/25/1993,Bronze,Professional,N
400,Cornelius,Brandon,Yakima,USA,10/23/1920,M,$50K - $70K,F,1,Bachelors Degree,12/7/1991,Bronze,Management,Y
401,Monica,Quintana,Vancouver,Canada,7/14/1929,M,$30K - $50K,M,2,High School Degree,8/28/1992,Bronze,Skilled Manual,Y
402,John,Colon,Guadalajara,Mexico,3/15/1915,S,$70K - $90K,F,1,Bachelors Degree,6/16/1993,Bronze,Management,N
403,Brenda,Barlow,Oak Bay,Canada,9/3/1943,S,$30K - $50K,M,3,High School Degree,5/13/1993,Bronze,Skilled Manual,N
404,Ronald,Adina,Woodland Hills,USA,8/10/1975,M,$50K - $70K,M,4,Bachelors Degree,11/21/1993,Bronze,Professional,Y
405,Michael,Bohling,Bellflower,USA,4/24/1919,S,$30K - $50K,F,3,High School Degree,11/17/1993,Bronze,Skilled Manual,Y
406,Sam,Wheeler,West Covina,USA,8/3/1954,S,$30K - $50K,M,1,Partial High School,4/26/1992,Normal,Manual,N
407,Abraham,Swearengin,Everett,USA,9/20/1923,M,$50K - $70K,M,0,Bachelors Degree,1/20/1992,Normal,Management,Y
